objectid,x,y,date,city,country,venue,recorded,available,tour,regdates,the_geom,cartodb_id,created_at,updated_at,year
836,-77.615598,43.154799,1989-10-02 00:00:00+00,Rochester,USA,Backstreets,false,false,1989 Canada/NE Tour,0,0101000020E6100000EA5E27F5656753C00C3A2174D0934540,836,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
837,-77.615598,43.154799,1995-09-28 00:00:00+00,Rochester,USA,Harro East Ballroom,true,true,1995 Fall USA/Canada Tour,0,0101000020E6100000EA5E27F5656753C00C3A2174D0934540,837,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
838,-77.615598,43.154799,1998-07-18 00:00:00+00,Rochester,USA,Harro East Ballroom,true,false,1998 Summer Canada/USA Tour,0,0101000020E6100000EA5E27F5656753C00C3A2174D0934540,838,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
839,-73.939598,42.814201,1989-09-26 00:00:00+00,Schenectady,USA,Eagles Lodge,false,false,1989 Canada/NE Tour,0,0101000020E6100000C558A65F227C52C06CAF05BD37684540,839,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
840,-76.147398,43.048099,1991-03-12 00:00:00+00,Syracuse,USA,Syracuse University,true,false,1991 Winter/Spring East Coast USA Tour,0,0101000020E6100000BB5F05F86E0953C033FCA71B28864540,840,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
841,-76.147398,43.048099,1998-07-17 00:00:00+00,Syracuse,USA,Lost Horizon,true,true,1998 Summer Canada/USA Tour,0,0101000020E6100000BB5F05F86E0953C033FCA71B28864540,841,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
842,-76.147398,43.048099,1993-09-21 00:00:00+00,Syracuse,USA,Lost Horizon,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000BB5F05F86E0953C033FCA71B28864540,842,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
843,-81.519,41.081401,1990-06-28 00:00:00+00,Akron,USA,Jackie Lee's Scooterz Entertainment Center,true,false,1990 Spring/Summer USA Tour,0,0101000020E6100000F0A7C64B376154C04C6E14596B8A4440,843,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
844,-84.456897,39.161995,1995-10-05 00:00:00+00,Cincinnati,USA,Bogart's,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000FE28EACC3D1D55C0C98E8D40BC944340,844,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
845,-84.456897,39.161995,1991-06-10 00:00:00+00,Cincinnati,USA,Bogart's,true,false,1991 Spring USA Tour,0,0101000020E6100000FE28EACC3D1D55C0C98E8D40BC944340,845,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
846,-84.456897,39.161995,1993-08-22 00:00:00+00,Cincinnati,USA,Bogart's,true,true,1993 Fall USA/Canda Tour,0,0101000020E6100000FE28EACC3D1D55C0C98E8D40BC944340,846,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
847,-84.456897,39.161995,1998-05-06 00:00:00+00,Cincinnati,USA,Bogart's,true,false,1998 Spring USA Tour,0,0101000020E6100000FE28EACC3D1D55C0C98E8D40BC944340,847,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
848,-81.695397,41.499499,1995-10-02 00:00:00+00,Cleveland,USA,Agora Theater,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000232F6B62816C54C03EB14E95EFBF4440,848,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
849,-81.695397,41.499499,1998-05-05 00:00:00+00,Cleveland,USA,Agora Theater,true,true,1998 Spring USA Tour,0,0101000020E6100000232F6B62816C54C03EB14E95EFBF4440,849,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
850,-81.695397,41.499499,1991-06-13 00:00:00+00,Cleveland,USA,Flash's,true,false,1991 Spring USA Tour,0,0101000020E6100000232F6B62816C54C03EB14E95EFBF4440,850,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
851,-81.695397,41.499499,1989-06-15 00:00:00+00,Cleveland,USA,Phantasy Nightclub,false,false,1989 Spring USA Tour,0,0101000020E6100000232F6B62816C54C03EB14E95EFBF4440,851,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
852,-81.695397,41.499499,1993-09-05 00:00:00+00,Cleveland,USA,Nautica Stage,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000232F6B62816C54C03EB14E95EFBF4440,852,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
853,-82.998798,39.961198,1993-05-31 00:00:00+00,Columbus,USA,Newport,true,false,1993 Spring USA Tour,0,0101000020E6100000DA53724EECBF54C0857D3B8908FB4340,853,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
854,-82.998798,39.961198,1995-10-03 00:00:00+00,Columbus,USA,Newport,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000DA53724EECBF54C0857D3B8908FB4340,854,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
855,-82.998798,39.961198,1998-05-03 00:00:00+00,Columbus,USA,Newport,true,false,1998 Spring USA Tour,0,0101000020E6100000DA53724EECBF54C0857D3B8908FB4340,855,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
856,-82.998798,39.961198,1991-06-12 00:00:00+00,Columbus,USA,Newport,true,false,1991 Spring USA Tour,0,0101000020E6100000DA53724EECBF54C0857D3B8908FB4340,856,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
857,-84.191599,39.758996,1995-10-04 00:00:00+00,Dayton,USA,1470 West,true,false,1995 Fall USA/Canada Tour,0,0101000020E610000090BC7328430C55C0BDE5EAC726E14340,857,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
858,-84.191599,39.758996,1990-06-27 00:00:00+00,Dayton,USA,Electrician's Hall,true,false,1990 Spring/Summer USA Tour,0,0101000020E610000090BC7328430C55C0BDE5EAC726E14340,858,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
859,-84.191599,39.758996,1991-06-11 00:00:00+00,Dayton,USA,Electrician's Hall,true,false,1991 Spring USA Tour,0,0101000020E610000090BC7328430C55C0BDE5EAC726E14340,859,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
860,-84.191599,39.758996,1993-08-21 00:00:00+00,Dayton,USA,Dayton Fest / Brookwood Island,true,true,1993 Fall USA/Canda Tour,0,0101000020E610000090BC7328430C55C0BDE5EAC726E14340,860,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
861,-81.357897,41.153698,1998-05-04 00:00:00+00,Kent,USA,Kent State University,true,true,1998 Spring USA Tour,0,0101000020E61000008995D1C8E75654C0F5BA4560AC934440,861,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
862,-82.2174,41.293896,1988-05-05 00:00:00+00,Oberlin,USA,Oberlin University Student Union Tavern,false,false,1988 Spring USA Tour,0,0101000020E6100000A089B0E1E98D54C06D3656629EA54440,862,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
863,-83.555198,41.663896,1990-06-25 00:00:00+00,Toledo,USA,Masonic Auditorium,true,false,1990 Spring/Summer USA Tour,0,0101000020E61000007F33315D88E354C0FDF84B8BFAD44440,863,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
864,-83.555198,41.663896,1989-06-14 00:00:00+00,Toledo,USA,Tam O'Shanter Ice Rink,false,false,1989 Spring USA Tour,0,0101000020E61000007F33315D88E354C0FDF84B8BFAD44440,864,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
865,-97.478097,35.652797,1991-05-30 00:00:00+00,Edmond,USA,Edmond Historical Society Preservation Hall,true,true,1991 Spring USA Tour,0,0101000020E610000035D42824995E58C0A5F622DA8ED34140,865,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
866,-97.439499,35.222596,1993-04-17 00:00:00+00,Norman,USA,Hollywood Theater,true,true,1993 Spring USA Tour,0,0101000020E6100000FBE769C0205C58C0371C96067E9C4140,866,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
867,-97.516399,35.467598,1995-11-20 00:00:00+00,Oklahoma City,USA,Diamond Ballroom,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000FA2B64AE0C6158C067D65240DABB4140,867,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
868,-97.516399,35.467598,1998-11-19 00:00:00+00,Oklahoma City,USA,Will Rogers Hall,true,true,1998 Fall Mid-West USA Tour,0,0101000020E6100000FA2B64AE0C6158C067D65240DABB4140,868,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
869,-123.086798,44.052097,1990-05-26 00:00:00+00,Eugene,USA,W.O.W. Hall,true,false,1990 Spring/Summer USA Tour,0,0101000020E6100000EDD632198EC55EC0209C4F1DAB064640,869,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
870,-123.086798,44.052097,1993-05-04 00:00:00+00,Eugene,USA,W.O.W. Hall,true,false,1993 Spring USA Tour,0,0101000020E6100000EDD632198EC55EC0209C4F1DAB064640,870,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
871,-122.676197,45.523497,1991-08-27 00:00:00+00,Portland,USA,Melody Ballroom,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000D029C8CF46AB5EC0ED461FF301C34640,871,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
872,-122.676197,45.523497,1999-02-26 00:00:00+00,Portland,USA,Crystal Ballroom,true,true,1999 West Coast USA Tour,0,0101000020E6100000D029C8CF46AB5EC0ED461FF301C34640,872,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
873,-122.676197,45.523497,1993-05-05 00:00:00+00,Portland,USA,Melody Ballroom,true,false,1993 Spring USA Tour,0,0101000020E6100000D029C8CF46AB5EC0ED461FF301C34640,873,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
874,-122.676197,45.523497,1990-05-31 00:00:00+00,Portland,USA,Pine Street Theater,true,true,1990 Spring/Summer USA Tour,0,0101000020E6100000D029C8CF46AB5EC0ED461FF301C34640,874,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
875,-122.676197,45.523497,1995-11-02 00:00:00+00,Portland,USA,La Luna,true,true,1995 Fall USA/Canada Tour,0,0101000020E6100000D029C8CF46AB5EC0ED461FF301C34640,875,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
876,-123.021998,44.0462,1999-03-02 00:00:00+00,Springfield,USA,McKensie Ballroom,true,true,1999 West Coast USA Tour,0,0101000020E6100000F4A44C6A68C15EC0A089B0E1E9054640,876,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
877,-77.188897,40.201499,1988-02-13 00:00:00+00,Carlisle,USA,Dickinson College,false,false,1988 Winter/Spring Regional Dates,1,0101000020E6100000005471E3164C53C09E961FB8CA194440,877,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
878,-76.3055,40.037895,1989-09-24 00:00:00+00,Lancaster,USA,Chameleon,false,false,1989 Canada/NE Tour,0,0101000020E6100000643BDF4F8D1353C049D74CBED9044440,878,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
879,-76.3055,40.037895,1991-03-03 00:00:00+00,Lancaster,USA,Chameleon,true,false,1991 Winter/Spring East Coast USA Tour,0,0101000020E6100000643BDF4F8D1353C049D74CBED9044440,879,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
880,-77.0086,40.214298,1993-08-19 00:00:00+00,Mechanicsburg,USA,Decibels,true,true,1993 Fall USA/Canda Tour,0,0101000020E6100000B8AF03E78C4053C092CCEA1D6E1B4440,880,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
881,-75.163799,39.952298,1995-04-01 00:00:00+00,Philadelphia,USA,Trocadero,true,false,1995 USA East Coast Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,881,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
882,-75.163799,39.952298,1995-04-02 00:00:00+00,Philadelphia,USA,Trocadero,true,false,1995 USA East Coast Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,882,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
883,-75.163799,39.952298,1988-08-07 00:00:00+00,Philadelphia,USA,YMCA,true,true,1988 Summer/Fall Regional Dates,1,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,883,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
884,-75.163799,39.952298,1993-09-28 00:00:00+00,Philadelphia,USA,Trocadero,true,false,1993 Fall USA/Canda Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,884,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
885,-75.163799,39.952298,1992-04-06 00:00:00+00,Philadelphia,USA,Trocadero,true,false,1992 Spring East Coast Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,885,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
886,-75.163799,39.952298,1991-03-02 00:00:00+00,Philadelphia,USA,Drexel University,true,false,1991 Winter/Spring East Coast USA Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,886,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
887,-75.163799,39.952298,1999-12-04 00:00:00+00,Philadelphia,USA,Electric Factory,true,false,1999 Fall/Winter Southern USA Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,887,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
888,-75.163799,39.952298,1989-09-23 00:00:00+00,Philadelphia,USA,Drexel University,false,false,1989 Canada/NE Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,888,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
889,-75.163799,39.952298,1993-09-27 00:00:00+00,Philadelphia,USA,Trocadero,true,false,1993 Fall USA/Canda Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,889,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
890,-75.163799,39.952298,1997-05-03 00:00:00+00,Philadelphia,USA,Electric Factory,true,false,1997 East Coast USA Tour,0,0101000020E61000008507CDAE7BCA52C0EA059FE6E4F94340,890,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1997
891,-79.995898,40.4406,1995-09-29 00:00:00+00,Pittsburgh,USA,Metropol,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000B709F7CABCFF53C00E4FAF9465384440,891,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
892,-79.995898,40.4406,1991-06-14 00:00:00+00,Pittsburgh,USA,Metropol,true,false,1991 Spring USA Tour,0,0101000020E6100000B709F7CABCFF53C00E4FAF9465384440,892,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
893,-79.995898,40.4406,2001-04-21 00:00:00+00,Pittsburgh,USA,Carnegie Mellon University,true,true,2001 Spring Western USA Tour,0,0101000020E6100000B709F7CABCFF53C00E4FAF9465384440,893,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
894,-79.995898,40.4406,1998-05-02 00:00:00+00,Pittsburgh,USA,Carnegie Mellon University,true,true,1998 Spring USA Tour,0,0101000020E6100000B709F7CABCFF53C00E4FAF9465384440,894,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
895,-79.995898,40.4406,1989-06-16 00:00:00+00,Pittsburgh,USA,Sonic Temple,false,false,1989 Spring USA Tour,0,0101000020E6100000B709F7CABCFF53C00E4FAF9465384440,895,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
896,-79.995898,40.4406,1993-08-20 00:00:00+00,Pittsburgh,USA,Metropol,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000B709F7CABCFF53C00E4FAF9465384440,896,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
897,-79.995898,40.4406,1990-06-29 00:00:00+00,Pittsburgh,USA,Upstage Lounge,true,true,1990 Spring/Summer USA Tour,0,0101000020E6100000B709F7CABCFF53C00E4FAF9465384440,897,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
898,-77.859997,40.793396,1993-09-26 00:00:00+00,State College,USA,Penn State Hub,true,false,1993 Fall USA/Canda Tour,0,0101000020E61000001F6ADB300A7753C07C6308008E654440,898,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
899,-71.412798,41.824,1990-04-21 00:00:00+00,Providence,USA,Rhode Island School of Design,true,true,1990 Spring NE USA Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,899,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
900,-71.412798,41.824,1997-05-06 00:00:00+00,Providence,USA,Lupo's Heartbreak Hotel,true,false,1997 East Coast USA Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,900,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1997
901,-71.412798,41.824,1991-03-18 00:00:00+00,Providence,USA,Church House Inn,true,false,1991 Winter/Spring East Coast USA Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,901,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
902,-71.412798,41.824,1989-10-05 00:00:00+00,Providence,USA,Living Room,false,false,1989 Canada/NE Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,902,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
903,-71.412798,41.824,1995-04-12 00:00:00+00,Providence,USA,Lupo's Heartbreak Hotel,true,false,1995 USA East Coast Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,903,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
904,-71.412798,41.824,1995-04-11 00:00:00+00,Providence,USA,Lupo's Heartbreak Hotel,true,false,1995 USA East Coast Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,904,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
905,-71.412798,41.824,1999-12-02 00:00:00+00,Providence,USA,Lupo's Heartbreak Hotel,true,false,1999 Fall/Winter Southern USA Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,905,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
906,-71.412798,41.824,1993-09-19 00:00:00+00,Providence,USA,Lupo's Heartbreak Hotel,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,906,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
907,-71.412798,41.824,1988-04-17 00:00:00+00,Providence,USA,Rocket,false,false,1988 Spring USA Tour,0,0101000020E6100000AB764D486BDA51C0B6F3FDD478E94440,907,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
908,-81.034798,34.000698,1993-02-07 00:00:00+00,Columbia,USA,National Guard Armory,true,true,1993 Winter Southern USA Tour,0,0101000020E6100000D6FD63213A4254C018963FDF16004140,908,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
909,-81.034798,34.000698,1991-05-10 00:00:00+00,Columbia,USA,Rockefella's,true,false,1991 Spring USA Tour,0,0101000020E6100000D6FD63213A4254C018963FDF16004140,909,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
910,-81.034798,34.000698,1996-03-24 00:00:00+00,Columbia,USA,Clyde's,true,true,1996 Southern USA Tour,0,0101000020E6100000D6FD63213A4254C018963FDF16004140,910,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
911,-81.034798,34.000698,1989-05-02 00:00:00+00,Columbia,USA,Dance Graphics,false,false,1989 Spring USA Tour,0,0101000020E6100000D6FD63213A4254C018963FDF16004140,911,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
912,-79.762598,34.195397,1990-03-13 00:00:00+00,Florence,USA,Forefounders Hall,true,false,1990 Spring Southern USA Tour,0,0101000020E6100000AE7FD767CEF053C0465ED6C402194140,912,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
913,-103.231,44.0805,1995-10-20 00:00:00+00,Rapid City,USA,Surbeck City School of Mines and Technology,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000105839B4C8CE59C0FCA9F1D24D0A4640,913,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
914,-96.700297,43.549997,1995-10-19 00:00:00+00,Sioux Falls,USA,Pomp Room,true,true,1995 Fall USA/Canada Tour,0,0101000020E61000002A1F82AAD12C58C0F5F23B4D66C64540,914,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
915,-83.920699,35.960601,1993-04-05 00:00:00+00,Knoxville,USA,Electric Ballroom,true,true,1993 Spring USA Tour,0,0101000020E61000006F9D7FBBECFA54C0A0C03BF9F4FA4140,915,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
916,-83.920699,35.960601,1991-05-05 00:00:00+00,Knoxville,USA,Flamingo,true,false,1991 Spring USA Tour,0,0101000020E61000006F9D7FBBECFA54C0A0C03BF9F4FA4140,916,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
917,-83.920699,35.960601,1996-04-12 00:00:00+00,Knoxville,USA,Electric Ballroom,true,false,1996 Southern USA Tour,0,0101000020E61000006F9D7FBBECFA54C0A0C03BF9F4FA4140,917,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
954,-95.3633,29.763299,1998-11-21 00:00:00+00,Houston,USA,Fitzgerald's,true,false,1998 Fall Mid-West USA Tour,0,0101000020E6100000C1A8A44E40D757C0CB11329067C33D40,954,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
918,-83.920699,35.960601,1990-03-24 00:00:00+00,Knoxville,USA,Backstage at the Library,true,false,1990 Spring Southern USA Tour,0,0101000020E61000006F9D7FBBECFA54C0A0C03BF9F4FA4140,918,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
919,-83.920699,35.960601,1999-12-19 00:00:00+00,Knoxville,USA,Electric Ballroom,true,false,1999 Fall/Winter Southern USA Tour,0,0101000020E61000006F9D7FBBECFA54C0A0C03BF9F4FA4140,919,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
920,-90.048998,35.149501,1990-05-02 00:00:00+00,Memphis,USA,Antennae Club,true,true,1990 Spring/Summer USA Tour,0,0101000020E610000071E481C8228356C012DC48D922934140,920,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
921,-90.048998,35.149501,1998-11-25 00:00:00+00,Memphis,USA,New Daisy Theater,true,false,1998 Fall Mid-West USA Tour,0,0101000020E610000071E481C8228356C012DC48D922934140,921,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
922,-90.048998,35.149501,1991-05-22 00:00:00+00,Memphis,USA,Antennae Club,true,false,1991 Spring USA Tour,0,0101000020E610000071E481C8228356C012DC48D922934140,922,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
923,-90.048998,35.149501,1993-04-07 00:00:00+00,Memphis,USA,Omni New Daisy,true,true,1993 Spring USA Tour,0,0101000020E610000071E481C8228356C012DC48D922934140,923,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
924,-86.784399,36.165899,1991-05-07 00:00:00+00,Nashville,USA,Cannery,true,false,1991 Spring USA Tour,0,0101000020E6100000F700DD9733B255C035B8AD2D3C154240,924,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
925,-86.784399,36.165899,1999-12-20 00:00:00+00,Nashville,USA,328 Performance,true,true,1999 Fall/Winter Southern USA Tour,0,0101000020E6100000F700DD9733B255C035B8AD2D3C154240,925,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
926,-86.784399,36.165899,1990-03-23 00:00:00+00,Nashville,USA,Elliston Square,true,true,1990 Spring Southern USA Tour,0,0101000020E6100000F700DD9733B255C035B8AD2D3C154240,926,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
927,-86.784399,36.165899,1996-04-11 00:00:00+00,Nashville,USA,328 Performance,true,true,1996 Southern USA Tour,0,0101000020E6100000F700DD9733B255C035B8AD2D3C154240,927,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
928,-86.784399,36.165899,1993-04-06 00:00:00+00,Nashville,USA,328 Performance,true,true,1993 Spring USA Tour,0,0101000020E6100000F700DD9733B255C035B8AD2D3C154240,928,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
929,-97.743099,30.267196,1991-05-25 00:00:00+00,Austin,USA,Liberty Lunch,true,false,1991 Spring USA Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,929,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
930,-97.743099,30.267196,1993-04-12 00:00:00+00,Austin,USA,Liberty Lunch,true,true,1993 Spring USA Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,930,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
931,-97.743099,30.267196,2002-03-31 00:00:00+00,Austin,USA,Emo's,true,false,2002 Spring Southern USA/Texas Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,931,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
932,-97.743099,30.267196,1988-05-28 00:00:00+00,Austin,USA,Liberty Lunch,false,false,1988 Spring USA Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,932,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
933,-97.743099,30.267196,2002-03-30 00:00:00+00,Austin,USA,Emo's,true,false,2002 Spring Southern USA/Texas Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,933,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
934,-97.743099,30.267196,1989-05-13 00:00:00+00,Austin,USA,Liberty Lunch,false,false,1989 Spring USA Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,934,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
935,-97.743099,30.267196,1993-04-13 00:00:00+00,Austin,USA,Liberty Lunch,true,true,1993 Spring USA Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,935,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
936,-97.743099,30.267196,1998-11-22 00:00:00+00,Austin,USA,Liberty Lunch,true,false,1998 Fall Mid-West USA Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,936,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
